run_id,0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
1,0.001628026,0.001605837,0.001676827,0.001626441,0.001610467
1,0.000274922,0.000267719,0.0002827,0.000274591,0.000271578
1,0.000354955,0.000317125,0.00044196,0.000341707,0.000439524
1,0.000392932,0.000352877,0.000467952,0.000376149,0.000459852
1,0.000454921,0.00044713,0.000460904,0.000457563,0.000458221
1,0.001553518,0.001509471,0.001572092,0.00155644,0.001539892
1,0.000878507,0.000816785,0.001074865,0.000870943,0.000907901
1,0.001876504,0.001802242,0.001919523,0.00188387,0.001881538
1,0.000848025,0.000764173,0.000898298,0.000863129,0.000852898
1,0.000852293,0.000843492,0.00087294,0.000850653,0.00084466
1,0.000218839,0.000202087,0.000225422,0.000220186,0.000202087
1,0.000210746,0.000199257,0.000223447,0.000211193,0.000202367
1,0.00022368,0.000209186,0.000254527,0.000223099,0.000224352
1,0.000203493,0.00019479,0.000210677,0.000203545,0.000207721
1,0.00021182,0.000198242,0.000235199,0.000212291,0.000213389
1,0.00022548,0.000213659,0.00025564,0.000223929,0.000245453
1,0.000204853,0.000198048,0.000213305,0.000204216,0.000210489
1,0.0002046,0.000196277,0.00021011,0.000205226,0.00020137
1,0.000210319,0.000201493,0.000228222,0.000209437,0.000209612
1,0.000231451,0.000218751,0.000253435,0.000230839,0.000235353
1,0.000213678,0.000206295,0.000221492,0.000213423,0.000206655
1,0.000224833,0.000212583,0.00024887,0.000223634,0.000246143
1,0.000205873,0.000197181,0.000211568,0.000205505,0.000205389
1,0.000205942,0.000199234,0.000212797,0.000206006,0.000211628
1,0.000212562,0.000204171,0.000226839,0.000211433,0.000219635
1,0.000231725,0.000219773,0.000268927,0.000229872,0.000232356
1,0.000219713,0.000208054,0.000228962,0.000220495,0.000220558
1,0.000199546,0.0001941,0.00020911,0.000198916,0.000208271
1,0.000226241,0.000212932,0.000263845,0.000221213,0.000259051
1,0.000235882,0.000217221,0.000250045,0.000240404,0.000246813
1,0.00020413,0.00019558,0.000223364,0.000204479,0.000200606
1,0.000200167,0.000191782,0.000207518,0.000200888,0.000203131
1,0.000207951,0.000198619,0.000216764,0.000208181,0.000200864
1,0.000209767,0.000197548,0.000231671,0.000208672,0.000211801
1,0.000224962,0.000211104,0.000249634,0.000222613,0.000239089
1,0.000237611,0.000231655,0.000247828,0.000237517,0.000239246
1,0.000205983,0.000195156,0.000237126,0.000203054,0.000209411
1,0.000214664,0.000208027,0.000226141,0.000214256,0.000214288
1,0.000209252,0.000204223,0.00022317,0.000208646,0.000213671
1,0.000205842,0.000194525,0.00022798,0.000203289,0.000206247
1,0.000264456,0.00025641,0.0002916,0.000260461,0.000266995
