run_id,0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
1,0.011041713,0.010773435,0.011603559,0.010987938,0.010882302
1,0.00920739,0.008919314,0.009778721,0.009143895,0.009192845
1,0.007952168,0.007461666,0.009038382,0.007851846,0.007805174
1,0.009057921,0.008378552,0.010307098,0.008883823,0.008406345
1,0.010643059,0.010266191,0.010860411,0.010718521,0.010699627
1,0.025613194,0.024314294,0.027178967,0.025629987,0.026971339
1,0.021735476,0.019395739,0.024049067,0.02176723,0.023940632
1,0.016882012,0.015271483,0.018607611,0.016801937,0.018246706
1,0.0155596,0.014743114,0.016137422,0.015582337,0.016103599
1,0.015510572,0.015415564,0.015705332,0.015490929,0.015550817
1,0.007058638,0.006727434,0.008565426,0.006881406,0.006868534
1,0.007159878,0.006421055,0.008426528,0.007090188,0.00654284
1,0.008934449,0.00822664,0.01095351,0.008630349,0.008237913
1,0.008319067,0.007787288,0.009764854,0.008033645,0.007889171
1,0.007369567,0.007219057,0.007735551,0.007301402,0.007253696
1,0.006665496,0.006333531,0.00738334,0.006600448,0.006507573
1,0.006594303,0.006165351,0.007257703,0.00643314,0.006245849
1,0.005713842,0.00543432,0.006100092,0.005726712,0.00543432
1,0.006437676,0.006109098,0.007327954,0.006308902,0.006239266
1,0.006695816,0.006347901,0.007149603,0.006643409,0.006601202
1,0.006660159,0.006527327,0.006799251,0.006678998,0.00655028
1,0.005999396,0.005842279,0.006227787,0.005948581,0.005948672
1,0.007570734,0.007274023,0.007939997,0.007603807,0.00748627
1,0.006182158,0.005999463,0.006460245,0.006144542,0.006159009
1,0.00841789,0.00834412,0.00852015,0.008403137,0.008509567
1,0.006501996,0.006203843,0.006856232,0.006435896,0.006335007
1,0.005971386,0.005516454,0.006544645,0.005884565,0.006156627
1,0.006202064,0.006005616,0.006530066,0.006158194,0.006072468
1,0.006868959,0.006535169,0.007369494,0.00680589,0.006786026
1,0.005602853,0.005472133,0.005709897,0.005630136,0.005634077
1,0.006387129,0.006065193,0.006643099,0.006443737,0.006504924
1,0.006484262,0.006302108,0.006656586,0.006470067,0.006447467
1,0.005713347,0.005508637,0.006031279,0.00570954,0.005987831
1,0.007354518,0.00689021,0.008029819,0.007322459,0.007264124
1,0.006989664,0.006682048,0.007431276,0.006967442,0.006904636
1,0.006579448,0.006433293,0.006812468,0.006561279,0.006712489
1,0.007324363,0.007194695,0.007784632,0.007266693,0.007286156
1,0.006484956,0.006252681,0.00682586,0.006462298,0.006623725
1,0.00565618,0.00542388,0.005944562,0.005671517,0.005516167
1,0.005893044,0.005735338,0.006100475,0.005872882,0.005842284
1,0.006611154,0.006205103,0.007070254,0.006590653,0.006221984
1,0.006921349,0.006710766,0.007149885,0.006921371,0.006792541
1,0.007884031,0.007654426,0.008196001,0.007862268,0.007723564
1,0.007212478,0.006892473,0.008807376,0.007006311,0.006981941
1,0.007901281,0.007386775,0.008819636,0.007867942,0.008007371
1,0.007788199,0.007529162,0.008185726,0.007783062,0.007606658
1,0.007469357,0.007014137,0.00777775,0.007390399,0.007110736
1,0.006890866,0.006784511,0.007094421,0.006879474,0.00689247
1,0.006574812,0.006381236,0.006827999,0.006574567,0.006572049
1,0.006158502,0.00591396,0.006364161,0.006178657,0.006080466
2,0.010978365,0.01015603,0.012870575,0.01064992,0.010329489
2,0.008592837,0.008040098,0.009863944,0.008438465,0.008810362
2,0.007585476,0.007025728,0.009062976,0.007416022,0.007586235
2,0.007431314,0.00710706,0.008223264,0.007337786,0.007335566
2,0.010878462,0.010788135,0.011014793,0.010865827,0.010945601
2,0.027103746,0.024551211,0.028575404,0.027253052,0.028354352
2,0.014613075,0.013688212,0.015265135,0.014604339,0.014614167
2,0.011571027,0.010599218,0.013025059,0.011323102,0.011669227
2,0.012926481,0.012002567,0.013811345,0.012844352,0.013309764
2,0.021163119,0.02111402,0.021284222,0.021160936,0.021139566
2,0.007697006,0.00751146,0.008204827,0.007685316,0.007762235
2,0.007194117,0.00679623,0.007713589,0.00713667,0.007040388
2,0.008358372,0.007722954,0.009171778,0.008367339,0.007918067
2,0.006155871,0.00590647,0.006751619,0.006102348,0.006013101
2,0.006379374,0.006234747,0.006821288,0.006356009,0.006331646
2,0.006255674,0.006021121,0.006549708,0.00626469,0.006176696
2,0.006326611,0.006108922,0.006529309,0.006322435,0.006310673
2,0.007817491,0.007529237,0.008343373,0.007779201,0.008286699
2,0.00706305,0.006704443,0.007593281,0.007049043,0.007348696
2,0.00941617,0.009299786,0.009546894,0.009415072,0.00936585
2,0.007595239,0.007105572,0.008623354,0.00736598,0.007365455
2,0.009320631,0.009072943,0.009633678,0.009292381,0.009176433
2,0.006693295,0.006490057,0.007177138,0.006645102,0.006559087
2,0.007003579,0.006630277,0.007310155,0.007020379,0.006630277
2,0.007175755,0.006936488,0.00796042,0.007113015,0.006992638
2,0.007480954,0.007301709,0.00796293,0.007447679,0.007460859
2,0.007511111,0.007253563,0.008157575,0.007404928,0.007415959
2,0.006263136,0.006078436,0.006774065,0.006210632,0.006209299
2,0.007281361,0.007000059,0.007735127,0.007148484,0.007054878
2,0.007197052,0.007027404,0.007548793,0.007166854,0.007238677
2,0.00708719,0.006752769,0.007780697,0.006942172,0.006957272
2,0.007610659,0.007327491,0.007849701,0.007604282,0.007658986
2,0.006478111,0.006024252,0.007104841,0.00645757,0.00668618
2,0.006735083,0.006400932,0.00708579,0.006747498,0.006490704
2,0.006250808,0.006073518,0.006670725,0.006199578,0.006087205
2,0.006596676,0.006338775,0.006876242,0.006591717,0.006544131
2,0.006018337,0.005808041,0.006328898,0.005970143,0.005827967
2,0.006381898,0.006222847,0.0065657,0.006369984,0.006400051
2,0.005970365,0.005909012,0.006256579,0.005958612,0.00591284
2,0.006845822,0.006493644,0.007552489,0.006713083,0.006565135
2,0.006398641,0.006073553,0.007008459,0.006389549,0.006425956
2,0.006499347,0.005858124,0.007345943,0.006361463,0.00614328
2,0.00695565,0.006758162,0.007204763,0.006937217,0.007189598
2,0.006062119,0.005921814,0.006338892,0.006068463,0.005927087
2,0.006669775,0.00649167,0.006922794,0.006646434,0.006627132
2,0.007190806,0.006973471,0.007720488,0.007153941,0.007126059
2,0.007024971,0.006696238,0.007542962,0.006971372,0.006696238
2,0.007289638,0.00697254,0.007747649,0.007315937,0.007329632
2,0.007593419,0.007064757,0.008714891,0.007431213,0.007064757
2,0.006363616,0.006073418,0.006668107,0.006386122,0.006369416
3,0.009047745,0.008535554,0.009536588,0.009065034,0.00948327
3,0.009618311,0.009166195,0.010740588,0.009491241,0.0092069
3,0.01338781,0.012760545,0.014739027,0.013291312,0.013364685
3,0.009223448,0.008435292,0.010111531,0.009087087,0.008797825
3,0.009754786,0.009673252,0.009878143,0.009756124,0.009684299
3,0.0170182,0.016114108,0.018532137,0.01660567,0.017958817
3,0.018037373,0.017219431,0.018778815,0.01789921,0.018701953
3,0.013502506,0.012340431,0.014351502,0.013715311,0.012822828
3,0.017918827,0.015670993,0.019644268,0.018256539,0.019014099
3,0.0197016,0.01955721,0.020114269,0.019697403,0.019688087
3,0.006777716,0.006651727,0.006999512,0.006726918,0.006724247
3,0.006006366,0.005793168,0.006332978,0.005924302,0.005793168
3,0.008605884,0.008355409,0.009026056,0.008590237,0.008360784
3,0.006319427,0.006038905,0.007253523,0.006218483,0.006087772
3,0.006230815,0.0057715,0.006607831,0.006165419,0.00643192
3,0.007115721,0.006776132,0.007615812,0.007101535,0.006960296
3,0.006921516,0.006763404,0.007312274,0.006881186,0.006835766
3,0.005853588,0.005605114,0.00600113,0.005847937,0.005850502
3,0.007191543,0.00700875,0.007442686,0.00715394,0.007155715
3,0.006171326,0.005803222,0.00681895,0.006153768,0.006359276
3,0.006858793,0.006702986,0.007513792,0.006825037,0.006826249
3,0.005935703,0.005755495,0.006229645,0.005913377,0.005873508
3,0.005891357,0.005405951,0.007684781,0.0056565,0.005536165
3,0.01012863,0.009491026,0.011879342,0.009968426,0.009526022
3,0.007456789,0.007381593,0.007637213,0.007443503,0.007432858
3,0.007435329,0.007268458,0.007832073,0.00737827,0.007268458
3,0.005391151,0.005286843,0.005889465,0.005365255,0.005287235
3,0.005345724,0.005264961,0.005598688,0.005300204,0.005264961
3,0.006669558,0.00640286,0.006994556,0.006661019,0.006717375
3,0.006071952,0.005778065,0.006723668,0.006059254,0.006059362
3,0.007123835,0.006830526,0.007551057,0.007106703,0.007295432
3,0.008490435,0.008187499,0.008824768,0.008493888,0.008355688
3,0.005053629,0.004676285,0.005217586,0.005069952,0.004676285
3,0.007805079,0.006364392,0.011126587,0.007173044,0.006535793
