run_id,0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
1,0.00128183,0.000843711,0.002124966,0.001120935,0.001959062
1,0.000995854,0.000559038,0.001420106,0.000981507,0.001321788
1,0.000355234,0.000333113,0.000382433,0.000353365,0.000382433
1,0.000551457,0.000455893,0.000675551,0.000541043,0.000491199
1,9.7941e-05,9.5682e-05,9.9441e-05,9.8158e-05,9.5682e-05
1,0.000275321,0.000261127,0.000293029,0.000273026,0.000266541
1,0.000719072,0.000710331,0.00072383,0.000720627,0.000723071
1,9.2519e-05,9.0282e-05,9.4856e-05,9.2623e-05,9.2946e-05
1,9.2022e-05,9.0649e-05,9.3206e-05,9.2097e-05,9.227e-05
1,0.000112854,0.000111874,0.00011395,0.000112656,0.000112442
1,8.9833e-05,7.7782e-05,0.000105095,8.7111e-05,0.000105095
1,6.4388e-05,5.4852e-05,7.2539e-05,6.5072e-05,7.0854e-05
1,8.728e-05,6.0954e-05,0.000139306,7.9065e-05,6.2025e-05
1,0.000363683,0.000343099,0.000403903,0.000360873,0.000343099
1,0.000481742,0.000383097,0.000670318,0.000438825,0.000659924
1,0.000337231,0.000211148,0.000538848,0.000299895,0.000538848
1,0.000817502,0.000682311,0.00101317,0.000787832,0.00101317
1,0.000837647,0.000702528,0.001035522,0.000805104,0.001035452
1,0.000712156,0.000611662,0.000926745,0.000655173,0.000695185
1,0.000646371,0.000501623,0.000761775,0.000680876,0.000554162
1,0.000537531,0.000360965,0.000846428,0.000470828,0.000846248
1,0.00012503,0.000122014,0.000129393,0.000124456,0.000126316
1,6.4955e-05,6.0525e-05,6.9768e-05,6.4801e-05,6.6373e-05
1,6.3203e-05,5.9769e-05,6.8827e-05,6.2195e-05,6.2662e-05
1,6.4579e-05,5.8748e-05,7.094e-05,6.4517e-05,7.094e-05
1,0.000363408,0.000267819,0.000497896,0.000344407,0.000497896
1,0.000351787,0.000297598,0.000455785,0.000332531,0.000299832
1,6.2043e-05,5.9114e-05,6.562e-05,6.1763e-05,6.0373e-05
1,6.1727e-05,5.8145e-05,6.7241e-05,6.0891e-05,6.1729e-05
1,6.2347e-05,5.8309e-05,6.7976e-05,6.1512e-05,6.1994e-05
1,0.000219168,0.000183498,0.000260708,0.000216521,0.000260708
1,8.7222e-05,8.5294e-05,8.8966e-05,8.7272e-05,8.8673e-05
1,0.000115712,0.000109449,0.000129179,0.000112512,0.000111161
1,8.1026e-05,6.5009e-05,0.000128442,6.5266e-05,6.5009e-05
1,6.081e-05,5.7137e-05,6.7813e-05,6.0023e-05,6.0716e-05
1,7.194e-05,6.8465e-05,7.7149e-05,7.1148e-05,7.1421e-05
1,6.1146e-05,5.7879e-05,6.6617e-05,6.0221e-05,6.053e-05
1,7.2529e-05,7.1803e-05,7.412e-05,7.2108e-05,7.1885e-05
1,6.3615e-05,6.1597e-05,6.6465e-05,6.317e-05,6.3025e-05
1,6.1228e-05,5.666e-05,6.6923e-05,6.0879e-05,6.2159e-05
1,6.288e-05,5.9282e-05,6.8155e-05,6.2309e-05,6.3165e-05
1,6.3163e-05,5.8171e-05,6.8034e-05,6.1901e-05,6.2738e-05
1,6.2504e-05,5.917e-05,6.7567e-05,6.1766e-05,6.0954e-05
1,6.8387e-05,6.0317e-05,8.3735e-05,6.509e-05,6.1491e-05
1,0.000486836,0.000416758,0.000581871,0.000474944,0.00041677
1,7.1303e-05,6.8681e-05,7.402e-05,7.1261e-05,6.8817e-05
1,6.03e-05,5.6433e-05,6.5645e-05,5.9576e-05,6.0366e-05
1,5.4262e-05,5.2835e-05,5.5816e-05,5.4435e-05,5.4834e-05
1,5.5232e-05,5.4372e-05,5.6367e-05,5.5223e-05,5.4773e-05
1,5.5191e-05,5.3942e-05,5.7033e-05,5.4903e-05,5.5063e-05
1,5.8105e-05,5.2973e-05,7.0651e-05,5.5738e-05,6.4849e-05
1,0.001113601,0.001004115,0.001370048,0.001040107,0.001075646
1,0.001348337,0.001247749,0.001549141,0.001362027,0.001360585
1,0.000324929,0.000281288,0.000409252,0.000300033,0.000294942
1,0.000827966,0.000560543,0.001228886,0.000748429,0.001228886
1,0.000754619,0.000501492,0.000999441,0.000758478,0.000998875
1,0.000452912,0.000349818,0.000515042,0.000458595,0.00050265
1,7.3402e-05,6.3016e-05,9.7172e-05,6.6162e-05,6.3016e-05
1,5.8071e-05,5.4505e-05,6.786e-05,5.5465e-05,5.5468e-05
1,6.1083e-05,6.0372e-05,6.208e-05,6.1053e-05,6.1589e-05
