0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
0.012045722,0.011965559,0.012124649,0.01204634,0.011965559
0.007431674,0.007429512,0.007434314,0.007431436,0.007430464
0.007319447,0.007318375,0.007320304,0.007319555,0.007320304
0.007291542,0.007290105,0.007292846,0.007291609,0.007290105
0.007367457,0.007367039,0.007367995,0.007367396,0.007367039
0.017069455,0.016693047,0.017197318,0.017193728,0.017195584
0.007705438,0.007703419,0.007706948,0.007705693,0.007703419
0.007606722,0.007600486,0.007609294,0.007608554,0.007608395
0.007579822,0.007578751,0.007581379,0.00757958,0.007580306
0.007593991,0.007591168,0.007597884,0.007593456,0.007592165
0.006756243,0.006749311,0.006759443,0.00675811,0.006749311
0.00653279,0.006526294,0.006536608,0.006534128,0.006526294
0.006520988,0.006515856,0.006524334,0.006521881,0.006515856
0.006597142,0.006588432,0.006600908,0.006599615,0.006588432
0.006670201,0.006664395,0.006674033,0.006671188,0.006664395
0.006578229,0.006562802,0.006586624,0.006581745,0.006580665
0.00647479,0.006465991,0.006479884,0.006476643,0.006465991
0.006462327,0.006457706,0.006466461,0.006462572,0.006457706
0.00647199,0.006462991,0.006475365,0.006474801,0.006462991
0.006570668,0.006560555,0.006574469,0.006573825,0.006560555
0.008075707,0.008067518,0.008081358,0.008076975,0.008067518
0.007648125,0.007642092,0.007652785,0.007648811,0.007642092
0.007890628,0.007884977,0.007895258,0.007891138,0.007884977
0.007559782,0.00755364,0.007564895,0.007560297,0.00755364
0.007859441,0.007854904,0.007862951,0.007859954,0.007854904
0.007588279,0.007583687,0.007591424,0.007589003,0.007583687
0.007913138,0.007905407,0.007918294,0.007914426,0.007905407
0.00776395,0.007754518,0.007768645,0.007766318,0.007754518
0.00778598,0.007778676,0.007789303,0.00778797,0.007778676
0.007679766,0.007675529,0.007682891,0.007680322,0.007675529
0.007741069,0.00773519,0.007745378,0.007741855,0.00773519
0.006849012,0.006842001,0.006852588,0.006850729,0.006850396
0.006701882,0.006693556,0.006706008,0.006703982,0.006693556
0.006485165,0.006478485,0.006489946,0.006486115,0.006478485
0.006435202,0.006434568,0.006436817,0.006434712,0.006434725
0.006497397,0.006495265,0.006500086,0.006497119,0.006495265
0.00644298,0.006437191,0.006445384,0.006444671,0.006437191
0.006488732,0.006484794,0.006491096,0.00648952,0.006484794
0.006472826,0.006471588,0.006473835,0.006472941,0.006472199
0.006512004,0.00650986,0.006514808,0.006511675,0.00650986
0.007074854,0.007073709,0.007075672,0.007075018,0.007074781
0.008065419,0.008057609,0.008070701,0.008066682,0.008057609
0.007773714,0.007768385,0.007776528,0.007774972,0.007768385
0.00815778,0.008150445,0.008162087,0.008159293,0.008150445
0.007764075,0.007756517,0.007769275,0.007765254,0.007756517
0.006922837,0.006921131,0.006924278,0.006922968,0.006921131
0.006561334,0.006550781,0.006566433,0.00656406,0.006550781
0.006585345,0.006579685,0.00658974,0.006585977,0.006579685
0.006498203,0.006490416,0.006501545,0.006500426,0.006500467
0.006536353,0.006535519,0.006537881,0.006536006,0.006535519
0.006484016,0.00648261,0.006485586,0.006483935,0.00648261
0.006606356,0.00660545,0.006608246,0.006605865,0.00660597
0.006660223,0.006657775,0.006662821,0.006660148,0.006659805
0.006500784,0.006492698,0.006505436,0.006502501,0.006492698
0.006501139,0.006486065,0.00650883,0.006504831,0.006486065
0.008745121,0.008735657,0.008750429,0.008747199,0.008735657
0.007551997,0.007545193,0.007555911,0.007553442,0.007545193
0.006774226,0.006771303,0.006776917,0.006774343,0.006774699
0.006510512,0.006507743,0.006512354,0.006510976,0.006507743
0.006449046,0.00644807,0.006451479,0.006448317,0.006448156
0.006521597,0.006520314,0.006523646,0.006521214,0.006520314
0.006572493,0.006571392,0.006573919,0.006572331,0.006572406
0.006618668,0.006614127,0.0066217,0.006619423,0.006619005
0.006642749,0.006638923,0.006646063,0.006643006,0.006638923
0.007960637,0.007954905,0.007964677,0.007961483,0.007954905
0.008557558,0.008546685,0.008562798,0.008560373,0.008546685
0.008370944,0.008362392,0.008376229,0.008372578,0.008362392
0.00875501,0.008746776,0.00875988,0.008756692,0.008746776
0.008515889,0.008505537,0.008521749,0.008518135,0.008505537
0.00714714,0.00713973,0.007151264,0.007148783,0.00713973
0.007188215,0.007182828,0.007191013,0.007189509,0.007182828
0.006588578,0.006578548,0.006592709,0.006591527,0.006578548
0.006370456,0.006358317,0.006376065,0.006373721,0.006358317
0.006360066,0.006354873,0.006363027,0.006361183,0.006354873
0.006444675,0.006437101,0.006448172,0.006446713,0.006437101
0.006448061,0.006435715,0.006453523,0.006451504,0.006435715
0.006580772,0.006571914,0.006584364,0.006583405,0.006571914
0.006449449,0.006444396,0.006451561,0.00645092,0.006444396
0.00643817,0.006430368,0.006441973,0.00644017,0.006430368
0.006458465,0.006451043,0.006462325,0.006460247,0.006451043
0.006677909,0.006670296,0.006681681,0.00667983,0.006670296
0.006570546,0.006565132,0.006573632,0.006571711,0.006565132
0.006469581,0.006457999,0.006474633,0.006472847,0.006457999
0.006488736,0.006478245,0.006493053,0.006491824,0.006478245
0.006567346,0.006560187,0.006571969,0.006568614,0.006560187
0.006524252,0.006515872,0.006527586,0.006526776,0.006515872
0.006508688,0.006498434,0.006513923,0.006511197,0.006498434
0.006618817,0.006608151,0.006623224,0.006621946,0.006608151
0.006628698,0.00661977,0.006632916,0.006631052,0.00661977
0.006607025,0.00660108,0.006609707,0.006608656,0.00660108
0.006533817,0.006527818,0.006536257,0.006535597,0.006527818
0.006690158,0.00667764,0.006694842,0.006694076,0.00667764
0.006413983,0.006403563,0.00641869,0.006416841,0.006403563
0.006397736,0.006390552,0.006400698,0.006399847,0.006390552
0.006466398,0.006465266,0.006467865,0.006466231,0.006465266
0.00654939,0.006537558,0.006555703,0.006552149,0.006552047
0.006482892,0.006470041,0.006488908,0.00648631,0.006486662
0.006457164,0.006453231,0.006460401,0.006457511,0.006458933
0.006599306,0.006587853,0.00660468,0.006602345,0.006601534
0.006502157,0.006499627,0.006504278,0.006502361,0.006503205
0.006527085,0.006514685,0.006532544,0.006530556,0.006530026
0.006526943,0.006525697,0.006528608,0.006526733,0.006525697
0.006516296,0.006510471,0.006518774,0.00651797,0.006517173
0.006431078,0.006429235,0.006433949,0.006430563,0.006431085
0.006577108,0.006573129,0.006579388,0.006577958,0.006577
0.006401254,0.006397318,0.00640381,0.006401943,0.006403395
0.006491589,0.006483801,0.006497545,0.006492506,0.006489876
0.006660036,0.006648062,0.006666743,0.00666267,0.006661134
0.006670452,0.006660442,0.006676162,0.006672603,0.006660442
0.006461243,0.006460039,0.006462298,0.006461317,0.006460922
0.006469328,0.006463724,0.00647346,0.006470065,0.006470569
0.006672951,0.006660417,0.006678865,0.00667626,0.006660417
0.006620402,0.006619055,0.006621208,0.006620673,0.006620197
0.006375096,0.00637161,0.006378163,0.006375305,0.006375157
0.006584767,0.006582193,0.006588216,0.006584329,0.006584927
0.006495413,0.006492055,0.006498057,0.006495769,0.00649662
