run_id,0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
1,0.007751579,0.00736038,0.008349888,0.007713254,0.008345628
1,0.005042756,0.004829507,0.005294394,0.005003268,0.005177884
1,0.005266622,0.00501136,0.005860229,0.00521896,0.005377409
1,0.004903541,0.004614882,0.00535273,0.004844045,0.004944122
1,0.005104204,0.004733051,0.00528833,0.005174178,0.005218323
1,0.012841511,0.011871239,0.013621344,0.012834736,0.013525918
1,0.01620233,0.014756041,0.01781744,0.016010639,0.01781744
1,0.014703033,0.013284463,0.015355843,0.014887263,0.015109559
1,0.014355651,0.014042397,0.015038814,0.014191257,0.01498781
1,0.015265167,0.014995361,0.015332518,0.015283848,0.015267686
1,0.004490011,0.004370939,0.004587666,0.004497785,0.004547947
1,0.003860766,0.003662839,0.00403204,0.003840882,0.00388743
1,0.004189206,0.003992104,0.004364013,0.00418205,0.004359153
1,0.004283995,0.004025408,0.004678267,0.004183061,0.004672653
1,0.004299332,0.004042127,0.004589023,0.004323891,0.004365362
1,0.004283171,0.003960093,0.004722693,0.004235267,0.004530226
1,0.004011708,0.003797708,0.004254242,0.004050939,0.004057638
1,0.003959225,0.003785056,0.004218919,0.003921723,0.003821213
1,0.004258442,0.004035704,0.004523342,0.004239025,0.004446539
1,0.004850904,0.00468066,0.005019179,0.00487174,0.004764051
1,0.004466358,0.004258475,0.004651041,0.004499765,0.004387038
1,0.004272816,0.004052676,0.004500017,0.004224981,0.004126324
1,0.004284954,0.00378768,0.004600503,0.004302809,0.004252718
1,0.004820451,0.004377829,0.005179776,0.004834473,0.005055564
1,0.003922118,0.003655555,0.004330885,0.00387945,0.003922573
1,0.004413801,0.00424635,0.004802953,0.004338828,0.00441139
1,0.004370062,0.004262004,0.004711864,0.004324277,0.004711864
1,0.004140046,0.004008106,0.004308735,0.004135642,0.004289896
1,0.00397953,0.003788401,0.004322965,0.003871712,0.004233688
1,0.004110602,0.003871272,0.004391863,0.004058983,0.004300151
1,0.003822026,0.003555121,0.004011919,0.003817877,0.003555121
1,0.003887103,0.00380067,0.003974134,0.003885772,0.003932268
1,0.003936566,0.003827107,0.004189797,0.003908557,0.004107945
1,0.004278234,0.004006771,0.00467016,0.004179287,0.004667397
1,0.004171755,0.003779102,0.00458023,0.004183787,0.00403
1,0.004408928,0.0040004,0.005147863,0.004392371,0.005062871
1,0.004428222,0.003995841,0.004997832,0.004395502,0.004997832
1,0.004486858,0.004395394,0.004665672,0.004459291,0.004486502
1,0.004204971,0.003921071,0.004707837,0.004113533,0.003956642
1,0.00518937,0.004950015,0.005510249,0.005173747,0.005114852
1,0.004802565,0.00452506,0.005085738,0.004798927,0.005002578
1,0.00450703,0.004286744,0.005009161,0.004481192,0.004644723
1,0.005132918,0.004963897,0.005333687,0.005126987,0.005124039
1,0.004389177,0.004151006,0.004704275,0.004354522,0.004558796
1,0.003889353,0.003800431,0.004225233,0.003863414,0.003899418
1,0.004358672,0.004244213,0.004443334,0.004359533,0.004443334
1,0.005405786,0.004997471,0.006513037,0.005247099,0.00528791
1,0.004928396,0.004534956,0.005405246,0.004918427,0.005257556
1,0.004231774,0.004111016,0.004451705,0.004207299,0.004188428
1,0.004005649,0.003831533,0.004266328,0.0039744,0.004117594
2,0.008858492,0.00861419,0.00916473,0.008852066,0.00875625
2,0.005251638,0.004952118,0.005926286,0.005229372,0.005394939
2,0.004992444,0.004511806,0.006029425,0.004903948,0.004658683
2,0.005587585,0.005017821,0.006529859,0.005577122,0.005854979
2,0.006408299,0.006070885,0.006498974,0.006430644,0.006430539
2,0.015440417,0.014742028,0.016262211,0.01523116,0.014742028
2,0.014767264,0.013513479,0.016692974,0.014552365,0.013513479
2,0.01376284,0.011953073,0.01497358,0.013901871,0.014226394
2,0.0163808,0.015033829,0.01706854,0.016598043,0.016381713
2,0.013730125,0.01358034,0.014020047,0.013653625,0.01358034
2,0.004680758,0.004343046,0.004915379,0.004671695,0.004910954
2,0.004756556,0.004481681,0.005338913,0.004700665,0.004644826
2,0.004080882,0.003937033,0.004322225,0.004092689,0.00409158
2,0.004309716,0.004002811,0.004646962,0.004237563,0.004218721
2,0.004094384,0.003855216,0.004478614,0.004003665,0.003855216
2,0.004001128,0.003836099,0.004212139,0.003988433,0.00398206
2,0.004531811,0.004270339,0.004816638,0.004557747,0.004301038
2,0.004617592,0.004504887,0.004785679,0.00461941,0.004596609
2,0.00437494,0.004077917,0.004552444,0.004391034,0.004483533
2,0.004826595,0.004270108,0.005420245,0.004831239,0.004728966
2,0.004452044,0.004209541,0.00489977,0.004431891,0.004571039
2,0.004472887,0.004203374,0.004626185,0.004462473,0.004457631
2,0.003691929,0.003416599,0.004021437,0.003652503,0.003728185
2,0.003568483,0.003497415,0.003731568,0.003552499,0.003526196
2,0.004250521,0.004022397,0.004556286,0.004213127,0.004233277
2,0.005363852,0.005066218,0.005774652,0.0053494,0.005360814
2,0.004581135,0.004190558,0.005234537,0.004555054,0.00470069
2,0.004724514,0.004459144,0.004942911,0.004730465,0.004517367
2,0.004306856,0.004024936,0.004614872,0.004308029,0.004614872
2,0.004103182,0.003832875,0.004461457,0.004032897,0.003995246
2,0.004134082,0.003923841,0.004729279,0.004035225,0.004063247
2,0.004345506,0.004111834,0.004808524,0.004207796,0.00460972
2,0.003889887,0.003715886,0.004252796,0.003826584,0.003821988
2,0.004382176,0.00410084,0.004660106,0.004476405,0.004492579
2,0.00495972,0.004729971,0.005306478,0.004931312,0.004729971
2,0.004757148,0.004539754,0.004964875,0.004744725,0.004745565
2,0.004266821,0.003963351,0.00477253,0.004185184,0.004655467
2,0.005736395,0.005428694,0.006068033,0.005722173,0.005681024
2,0.004826154,0.004313842,0.005217583,0.004816116,0.005148792
2,0.00440133,0.00421254,0.004694831,0.004401995,0.004657485
2,0.004228201,0.004025061,0.004499029,0.004231615,0.004078105
2,0.004442413,0.004115535,0.004675796,0.004432716,0.004439172
2,0.004399055,0.004196658,0.004710003,0.004353487,0.00463277
2,0.00369575,0.003521194,0.003982988,0.003690297,0.003730444
2,0.004583134,0.004445009,0.004848523,0.004534665,0.004719499
2,0.004533525,0.004314822,0.004864626,0.00449164,0.004314822
2,0.004260208,0.004096593,0.004502069,0.004264132,0.004170451
2,0.003949926,0.003738646,0.0042705,0.003929474,0.004026057
2,0.004197042,0.003851143,0.004650669,0.004203566,0.004461247
2,0.004225899,0.004023277,0.004429417,0.004236474,0.004133333
3,0.008477098,0.008136313,0.008846002,0.008469809,0.00844572
3,0.005688065,0.00538175,0.006433877,0.005621492,0.006433877
3,0.005147338,0.004727139,0.005999106,0.004993575,0.005101897
3,0.004895145,0.004715486,0.005455763,0.004868336,0.005343045
3,0.006249687,0.006237702,0.006261765,0.006249756,0.006237984
3,0.014627396,0.013749234,0.015496189,0.014910202,0.015031188
3,0.013143615,0.012451177,0.014021516,0.013015457,0.013226505
3,0.012066062,0.010527511,0.013745784,0.012002718,0.013638608
3,0.011710094,0.01131907,0.01240079,0.011516772,0.011860724
3,0.01334122,0.013283497,0.013536075,0.013331045,0.013536075
3,0.004205073,0.004085141,0.004343468,0.004213344,0.004189913
3,0.004660063,0.004501974,0.005088219,0.004638107,0.004585695
3,0.004811493,0.004535782,0.004880849,0.004818563,0.004820827
3,0.004465509,0.004408428,0.004766921,0.004438329,0.004413669
3,0.004435262,0.003956226,0.004829489,0.004551876,0.004326771
3,0.004723808,0.004530055,0.005034921,0.004741251,0.004530055
3,0.004467336,0.004144872,0.004949679,0.004432507,0.004876792
3,0.004344788,0.004106913,0.004793966,0.004336827,0.004398197
3,0.004116535,0.003999038,0.004332983,0.004087123,0.004278244
3,0.004444831,0.004306024,0.004860756,0.004368016,0.004427761
3,0.004015216,0.00386504,0.004234032,0.004037921,0.004182682
3,0.004860948,0.004805931,0.004977122,0.004856549,0.004845969
3,0.004582116,0.004494747,0.004753775,0.004584916,0.004596881
3,0.004433815,0.004212678,0.004694598,0.004387979,0.004455528
3,0.004964423,0.004850748,0.005100182,0.004963575,0.005048987
3,0.004958655,0.004708331,0.005462831,0.004871227,0.005163392
3,0.003992108,0.003793157,0.004592737,0.003931125,0.004537601
3,0.004141608,0.003894234,0.004467145,0.00413102,0.004351312
3,0.003670406,0.003497196,0.00395397,0.00362594,0.003931047
3,0.004193394,0.004010501,0.004439738,0.004159638,0.00416739
3,0.004157533,0.003898877,0.004707846,0.004148318,0.004707846
3,0.004171788,0.003844382,0.004757902,0.004088339,0.00414496
3,0.004059295,0.003581951,0.004725362,0.004091993,0.004372908
3,0.003785591,0.00351429,0.004214696,0.003739547,0.004153286
3,0.0052424,0.005050681,0.005590449,0.005163622,0.005510404
3,0.00417613,0.004039772,0.004449497,0.004147448,0.004361777
3,0.003809502,0.00359207,0.004207011,0.003769402,0.00420307
3,0.004617892,0.004516155,0.004828132,0.004633553,0.00469479
3,0.004877294,0.004767257,0.005189444,0.004826793,0.004940481
3,0.003960472,0.003770817,0.004412295,0.003897271,0.003873156
3,0.003998088,0.003814921,0.004183422,0.00400803,0.004008978
3,0.004396864,0.004191194,0.004779776,0.004297047,0.004714374
3,0.004847196,0.004584082,0.005319662,0.004806145,0.004698583
3,0.003656609,0.003530293,0.003779035,0.003650429,0.00366829
3,0.004606486,0.004493719,0.004762336,0.004595947,0.004596296
3,0.003969852,0.003701341,0.004417828,0.003936773,0.0039039
3,0.00436227,0.003915811,0.004712869,0.004355351,0.004283172
3,0.004635709,0.004332042,0.005032266,0.004594538,0.004557322
3,0.00470096,0.004578725,0.004756662,0.004700971,0.00471182
3,0.004419413,0.004336728,0.004555592,0.004400544,0.004555592
4,0.010278478,0.009573143,0.011811296,0.010054833,0.011768931
4,0.005631588,0.005331928,0.00588568,0.00559389,0.005527576
4,0.005141833,0.004907395,0.005515177,0.005078245,0.00550772
4,0.005723698,0.005348164,0.006712959,0.005652095,0.005664343
4,0.006259512,0.006178746,0.00645235,0.006248794,0.006254792
4,0.021078172,0.020367361,0.02219621,0.020770041,0.021488304
4,0.012660422,0.011986429,0.012965781,0.012719562,0.012942211
4,0.011797592,0.00976943,0.013768412,0.011692414,0.013579169
4,0.010962314,0.010217577,0.011771539,0.011008693,0.011376018
4,0.014208506,0.01398074,0.014373697,0.014244096,0.014273393
4,0.004544614,0.004356068,0.00475474,0.004549583,0.004645056
4,0.004488946,0.004150597,0.005090708,0.004343084,0.004335453
4,0.004194402,0.004064451,0.004361733,0.00419113,0.004256806
4,0.004064406,0.003841409,0.004345304,0.004061015,0.004005172
4,0.004011191,0.003866737,0.004307938,0.003967966,0.004143308
4,0.004681871,0.004555499,0.005068109,0.00467043,0.004575516
4,0.004273984,0.003951578,0.004749602,0.004228565,0.004504566
4,0.004105031,0.003829836,0.004452524,0.0040729,0.003947808
4,0.004518139,0.004263045,0.00489982,0.00448553,0.004849333
4,0.004743186,0.004433182,0.004939631,0.004734911,0.004733937
4,0.004519336,0.004372065,0.004666426,0.004526352,0.004539102
4,0.004692251,0.004475943,0.005057078,0.00465907,0.004745663
4,0.004294402,0.004097902,0.004531567,0.004308192,0.004531567
4,0.0048512,0.004674673,0.005253146,0.00483541,0.004710761
4,0.004902769,0.004719449,0.005475793,0.004896881,0.005325202
4,0.00473326,0.003831163,0.005353107,0.004683482,0.004944664
4,0.006845393,0.006587334,0.007192877,0.006839061,0.00692291
4,0.005233609,0.004878568,0.006140461,0.005165397,0.005242456
4,0.004144979,0.003793801,0.004597957,0.004119437,0.00397216
4,0.005188942,0.00481472,0.005577949,0.005173567,0.005084146
4,0.004644585,0.004133552,0.00480705,0.004713246,0.00474746
4,0.008565865,0.008345622,0.009613927,0.008474124,0.009496979
4,0.004013828,0.003809152,0.004261189,0.003991692,0.003931806
4,0.003975108,0.003841078,0.004129392,0.003963049,0.00404858
4,0.004894406,0.004747047,0.005236209,0.004840092,0.00520682
4,0.005389333,0.005110557,0.005784703,0.005376709,0.005360931
4,0.004989788,0.004898188,0.005106276,0.004976789,0.005106276
4,0.005096968,0.004897267,0.005340674,0.005028881,0.005237347
4,0.004169144,0.003968276,0.004572795,0.004168443,0.004048499
4,0.004160304,0.003834263,0.004583844,0.004192157,0.003963339
4,0.00439718,0.004170477,0.004681232,0.004386855,0.004516241
4,0.003887923,0.00368879,0.004059987,0.003869764,0.003743272
4,0.003920645,0.003805422,0.004058985,0.003922062,0.003886959
4,0.004388456,0.004001999,0.005004667,0.004348569,0.005004667
4,0.004636864,0.00441187,0.005228427,0.004563896,0.004932277
4,0.004453599,0.004139108,0.004862386,0.004380861,0.004481775
4,0.004239507,0.003842925,0.004545337,0.004246099,0.004140052
4,0.003854618,0.003629509,0.004058211,0.003851557,0.00398328
4,0.004111865,0.003890598,0.004403118,0.004062035,0.004274376
4,0.005048798,0.004649532,0.005688222,0.004967314,0.005461134
5,0.008568893,0.008087067,0.009184086,0.008536015,0.008980216
5,0.00511343,0.004899554,0.005479111,0.005090356,0.005331975
5,0.004800874,0.004503667,0.005690898,0.004710744,0.00464104
5,0.005273437,0.00498039,0.005706993,0.005195328,0.005556975
5,0.006015746,0.005890383,0.006150894,0.006016647,0.006096003
5,0.017264845,0.016265721,0.018113887,0.017288467,0.018113887
5,0.012549587,0.011136169,0.013287652,0.012663194,0.013123103
5,0.012028446,0.011242413,0.01266715,0.012108239,0.012398448
5,0.011475485,0.011154898,0.01218944,0.011290618,0.011290584
5,0.016030455,0.015696613,0.016162395,0.01601639,0.016012787
5,0.005038815,0.004749754,0.005416093,0.004996908,0.004907626
5,0.004873932,0.00467231,0.005118075,0.004845659,0.00498831
5,0.004369111,0.004155098,0.004762134,0.004351211,0.004762134
5,0.004396411,0.004279991,0.004595772,0.004371536,0.004376292
5,0.004205897,0.004123608,0.004419769,0.004189347,0.004149621
5,0.004389774,0.004167494,0.00470253,0.004386456,0.004537643
5,0.004404022,0.004133352,0.004828813,0.004309886,0.004708651
5,0.004020055,0.003834721,0.00458177,0.003931058,0.004192332
5,0.004203202,0.004051285,0.004443911,0.00419128,0.004197693
5,0.004994052,0.004719552,0.005583779,0.004930015,0.005510997
5,0.004121635,0.004008054,0.00424259,0.004125158,0.004235037
5,0.004377516,0.004193909,0.004685058,0.004300623,0.004595555
5,0.004275769,0.004055919,0.004806365,0.004221584,0.004165529
5,0.003958632,0.003731135,0.004282922,0.003959718,0.00392194
5,0.004226526,0.003979931,0.004671801,0.004210721,0.004671801
5,0.003628092,0.003305494,0.003824093,0.003580413,0.003631372
5,0.004105985,0.003741048,0.004520938,0.004080004,0.004187104
5,0.004364928,0.004164046,0.004704722,0.004302685,0.004677194
5,0.004212964,0.004105394,0.004590585,0.004174087,0.004270184
5,0.004858103,0.0046398,0.005362524,0.00475589,0.005362524
5,0.003933846,0.003675172,0.004180165,0.003944381,0.004058238
5,0.004428608,0.004194964,0.004765047,0.004397556,0.004652958
5,0.004196293,0.004033051,0.004453895,0.004197545,0.00435297
5,0.003869759,0.003617776,0.004271647,0.003798105,0.00395241
5,0.003959558,0.003660754,0.004277823,0.003935487,0.003936677
5,0.003819317,0.003605432,0.003933598,0.003830205,0.003926783
5,0.003802393,0.003585555,0.004052843,0.00374772,0.00402334
5,0.003867215,0.003565064,0.004149871,0.003909917,0.004053837
5,0.004251504,0.004090656,0.004498296,0.004264696,0.004288353
5,0.003991689,0.003887411,0.004277392,0.003982923,0.004051193
5,0.003849603,0.00362724,0.00411794,0.003831698,0.003811169
5,0.003592803,0.003574149,0.003703954,0.003585127,0.003585448
5,0.003785212,0.003666942,0.003925206,0.003787843,0.003785992
5,0.004203552,0.004033257,0.004496314,0.004194404,0.004185839
5,0.004966356,0.004765719,0.005082222,0.005006227,0.005032994
5,0.004442579,0.004177788,0.004809641,0.004411618,0.00434625
5,0.004613304,0.004594047,0.004802894,0.004600839,0.004605867
5,0.003888923,0.003665462,0.004140437,0.003876241,0.003873656
5,0.004402652,0.004212065,0.004496172,0.004400151,0.004408236
5,0.004012845,0.003849622,0.004333936,0.003969601,0.003951945
6,0.007547367,0.00722859,0.007986873,0.007537159,0.00787955
6,0.005253288,0.005096349,0.005685192,0.005170801,0.005261844
6,0.005454973,0.005199348,0.006001783,0.005426618,0.005556029
6,0.005446134,0.005177359,0.006348096,0.005285801,0.006246544
6,0.007136071,0.006949117,0.007344539,0.007154991,0.007011075
6,0.013855788,0.012672175,0.015118141,0.013850808,0.013979039
6,0.013175661,0.012456803,0.014657428,0.012885558,0.01453248
6,0.014700505,0.013123012,0.015794181,0.014807208,0.01550226
6,0.016837357,0.016363671,0.017075094,0.016858478,0.016866131
6,0.013711599,0.013596018,0.014029138,0.013717248,0.013682141
6,0.0045996,0.004253859,0.005147522,0.00453966,0.004586791
6,0.004320405,0.004031657,0.004590345,0.004315978,0.004484795
6,0.005775454,0.005448007,0.006189147,0.005719432,0.005726833
6,0.004643737,0.004166407,0.005239657,0.004508069,0.004503626
6,0.004701687,0.004415038,0.005234856,0.004636919,0.004941754
6,0.004846159,0.004621053,0.005199,0.004864727,0.004762956
6,0.005227187,0.004777126,0.005752935,0.005235002,0.005010528
6,0.004994688,0.004870892,0.00529623,0.004958338,0.0049334
