run_id,0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
1,0.000669022,0.000526736,0.001393393,0.000570216,0.000552708
1,8.9325e-05,8.5029e-05,0.000100789,8.9391e-05,9.0067e-05
1,8.8171e-05,8.1114e-05,9.4453e-05,8.8931e-05,9.2572e-05
1,0.000168722,0.0001409,0.000256448,0.000152667,0.000145466
1,0.000448847,0.000419645,0.000466033,0.000455443,0.00046517
1,0.000911799,0.000855355,0.000966623,0.00091221,0.000956665
1,0.000696751,0.000652739,0.000742822,0.000699689,0.000711645
1,0.000828222,0.000692775,0.000993774,0.000819271,0.000930777
1,0.000892813,0.000771817,0.000990891,0.000898191,0.000905431
1,0.001133411,0.001104613,0.001148328,0.00113353,0.001138085
1,0.00030833,0.000267718,0.000378444,0.000310813,0.000315965
1,0.000355263,0.000281205,0.000475867,0.000347281,0.000409661
1,0.0004084,0.000306225,0.000542601,0.000416927,0.000442708
1,0.000500314,0.000380048,0.00064306,0.000505231,0.000527434
1,0.000401127,0.000353098,0.000433787,0.000414369,0.000424609
1,0.000161845,0.000129877,0.000190569,0.000163133,0.000169598
1,0.000289891,0.000220837,0.000336969,0.000298644,0.000296321
1,0.000368689,0.000287714,0.000435471,0.000383369,0.000377536
1,0.000468784,0.000367312,0.000622861,0.0004859,0.000485731
1,0.000540751,0.000397525,0.000646456,0.000567971,0.000545607
1,0.000318478,0.000266575,0.000360279,0.000329575,0.000303031
1,4.4506e-05,4.2447e-05,4.6779e-05,4.4346e-05,4.4286e-05
1,4.5593e-05,4.2578e-05,4.7781e-05,4.5712e-05,4.7781e-05
1,4.4588e-05,4.3076e-05,4.5866e-05,4.4537e-05,4.4256e-05
1,4.6993e-05,4.53e-05,4.9014e-05,4.665e-05,4.8754e-05
1,5.197e-05,4.3167e-05,7.4925e-05,4.6044e-05,4.5693e-05
1,0.000183499,0.000142102,0.000231726,0.000169917,0.000142102
1,7.6781e-05,7.1466e-05,8.9383e-05,7.3973e-05,7.3195e-05
1,0.000152592,0.000141307,0.00016481,0.000146147,0.000141307
1,4.3909e-05,4.1664e-05,4.674e-05,4.3714e-05,4.674e-05
1,4.3961e-05,4.2054e-05,4.5811e-05,4.412e-05,4.5811e-05
1,5.0711e-05,4.868e-05,5.3922e-05,5.0873e-05,5.3922e-05
1,4.3823e-05,4.1958e-05,4.5208e-05,4.3989e-05,4.4932e-05
1,5.1074e-05,4.2622e-05,5.3436e-05,5.1555e-05,5.1232e-05
1,4.6426e-05,4.4472e-05,4.7747e-05,4.6248e-05,4.72e-05
1,4.3719e-05,4.2759e-05,4.4834e-05,4.3708e-05,4.3891e-05
1,6.2063e-05,6.0411e-05,6.4803e-05,6.1979e-05,6.1719e-05
1,4.3713e-05,4.1775e-05,4.5107e-05,4.3858e-05,4.4085e-05
1,0.000143937,0.00010855,0.000241408,0.000112755,0.000111987
1,4.5285e-05,4.2621e-05,4.7626e-05,4.5088e-05,4.4904e-05
1,6.2203e-05,5.0716e-05,9.9813e-05,5.3651e-05,9.9142e-05
1,0.000104597,6.7e-05,0.000110305,0.000107046,6.7e-05
1,4.4344e-05,4.2386e-05,4.5769e-05,4.4692e-05,4.5419e-05
1,4.9018e-05,4.6759e-05,5.1802e-05,4.9007e-05,4.9184e-05
1,4.4783e-05,4.3021e-05,4.655e-05,4.4772e-05,4.5226e-05
1,4.332e-05,4.2203e-05,4.44e-05,4.3297e-05,4.3234e-05
1,4.6493e-05,4.019e-05,5.2364e-05,4.6773e-05,4.3937e-05
1,4.3828e-05,4.2618e-05,4.5568e-05,4.3626e-05,4.5407e-05
1,4.367e-05,4.2094e-05,4.491e-05,4.3871e-05,4.3799e-05
1,4.9313e-05,4.1613e-05,6.9707e-05,4.3398e-05,4.3926e-05
1,4.3021e-05,4.0796e-05,4.5015e-05,4.3146e-05,4.3698e-05
1,4.3698e-05,4.1266e-05,4.4571e-05,4.3916e-05,4.3623e-05
1,5.5428e-05,4.4239e-05,9.5512e-05,4.6466e-05,4.6665e-05
1,0.000186056,0.000156034,0.000224782,0.000171725,0.000183123
1,4.4632e-05,4.1677e-05,4.6395e-05,4.4774e-05,4.3911e-05
1,0.000109323,0.000102411,0.000122058,0.000105931,0.000121284
1,4.4053e-05,4.179e-05,4.6867e-05,4.3932e-05,4.4073e-05
1,0.000124735,9.6307e-05,0.000214974,9.9643e-05,9.6307e-05
1,7.4223e-05,7.2085e-05,7.632e-05,7.4415e-05,7.4769e-05
1,4.631e-05,4.472e-05,4.8964e-05,4.6032e-05,4.8044e-05
1,4.4853e-05,4.1589e-05,4.6779e-05,4.5304e-05,4.5963e-05
1,5.0231e-05,4.7117e-05,5.3173e-05,5.0179e-05,5.2374e-05
1,5.0711e-05,4.7275e-05,5.4748e-05,4.9494e-05,5.4748e-05
1,4.5808e-05,4.2427e-05,5.3211e-05,4.4922e-05,5.3211e-05
1,4.7805e-05,4.4914e-05,5.5512e-05,4.6344e-05,5.5512e-05
1,4.8126e-05,4.5053e-05,5.5377e-05,4.7458e-05,5.5377e-05
1,4.9954e-05,4.7162e-05,5.6297e-05,4.9836e-05,5.6297e-05
1,4.5311e-05,4.3072e-05,4.8039e-05,4.5161e-05,4.6951e-05
1,4.9467e-05,4.6265e-05,5.3245e-05,4.9166e-05,5.3245e-05
1,4.735e-05,4.4868e-05,5.084e-05,4.7798e-05,5.084e-05
1,9.0084e-05,4.3553e-05,0.000211856,7.5426e-05,4.4263e-05
1,8.9827e-05,4.5729e-05,0.000195459,5.3031e-05,5.1232e-05
1,7.7059e-05,7.5078e-05,7.9794e-05,7.6886e-05,7.5078e-05
1,4.45e-05,4.3585e-05,4.5921e-05,4.4518e-05,4.3852e-05
1,4.5258e-05,4.3378e-05,4.9432e-05,4.5171e-05,4.4858e-05
1,4.8958e-05,4.6296e-05,5.1192e-05,4.8963e-05,4.8756e-05
1,0.000163238,0.000158029,0.000175926,0.000159999,0.000159031
1,0.000101531,6.239e-05,0.000116766,0.000113318,0.000112957
1,4.9465e-05,4.5271e-05,5.589e-05,4.8651e-05,4.7318e-05
1,4.4086e-05,4.1715e-05,4.6364e-05,4.4057e-05,4.3604e-05
1,4.336e-05,4.1482e-05,4.5496e-05,4.3349e-05,4.3327e-05
1,4.4135e-05,4.2561e-05,4.5624e-05,4.3983e-05,4.5586e-05
1,4.3781e-05,4.1852e-05,4.5744e-05,4.4041e-05,4.4143e-05
1,4.4822e-05,4.3486e-05,4.6171e-05,4.4817e-05,4.4744e-05
1,4.4836e-05,4.3003e-05,4.6413e-05,4.4863e-05,4.4849e-05
1,4.3438e-05,4.1746e-05,4.471e-05,4.374e-05,4.316e-05
1,4.4679e-05,4.3342e-05,4.731e-05,4.4532e-05,4.3954e-05
1,4.5185e-05,4.3849e-05,4.6612e-05,4.5268e-05,4.4739e-05
1,4.4266e-05,4.2293e-05,4.5324e-05,4.4835e-05,4.316e-05
1,4.3636e-05,4.2528e-05,4.5409e-05,4.3846e-05,4.286e-05
1,4.4004e-05,4.1595e-05,4.6717e-05,4.4107e-05,4.3615e-05
1,4.3206e-05,4.1267e-05,4.4663e-05,4.347e-05,4.3631e-05
1,4.4301e-05,4.2725e-05,4.577e-05,4.4165e-05,4.4608e-05
1,4.351e-05,4.0766e-05,4.5686e-05,4.331e-05,4.424e-05
1,4.409e-05,4.2611e-05,4.5728e-05,4.4072e-05,4.3989e-05
1,4.3769e-05,4.2055e-05,4.5247e-05,4.3632e-05,4.2055e-05
1,4.4962e-05,4.2655e-05,4.704e-05,4.4752e-05,4.4523e-05
1,4.3765e-05,4.2638e-05,4.6235e-05,4.3587e-05,4.3028e-05
1,4.472e-05,4.2294e-05,4.6427e-05,4.4671e-05,4.4377e-05
1,4.4636e-05,4.2526e-05,4.6639e-05,4.4631e-05,4.5326e-05
2,0.003540494,0.003123661,0.004361605,0.003331183,0.003614245
2,0.002484801,0.002216219,0.002901514,0.002457399,0.002473228
2,0.000701242,0.000521352,0.000770239,0.00071041,0.000732298
2,0.000196853,0.000153472,0.000266902,0.000192542,0.000184418
2,0.000274488,0.000262228,0.000300822,0.00027647,0.000265234
2,0.00154913,0.001287795,0.00184852,0.001541877,0.001736601
2,0.002382595,0.002124723,0.002429691,0.002406516,0.002415999
2,0.000387715,0.000322331,0.000443536,0.000388522,0.000390899
2,0.000359207,0.000302416,0.000415257,0.000360558,0.000363368
2,0.000404053,0.000398456,0.000409187,0.000404136,0.000403392
2,0.000124571,0.000112891,0.000141213,0.00012129,0.000123267
2,7.7783e-05,6.7078e-05,9.4761e-05,7.4018e-05,7.4901e-05
2,4.5994e-05,4.2463e-05,5.7848e-05,4.5128e-05,4.6659e-05
2,4.7904e-05,4.5122e-05,5.2026e-05,4.7864e-05,4.8375e-05
2,5.9097e-05,5.0752e-05,7.4013e-05,5.7308e-05,6.2167e-05
2,5.4837e-05,4.4106e-05,6.6432e-05,5.4467e-05,5.5731e-05
2,5.2489e-05,4.6503e-05,6.2061e-05,5.2488e-05,5.6736e-05
2,5.2217e-05,4.7329e-05,5.5806e-05,5.2787e-05,5.2878e-05
2,5.2773e-05,4.6904e-05,6.0266e-05,5.2741e-05,5.2289e-05
2,5.5806e-05,5.4187e-05,5.777e-05,5.5857e-05,5.5264e-05
2,5.3224e-05,4.6229e-05,6.5214e-05,5.1551e-05,6.3813e-05
2,5.4031e-05,4.8757e-05,6.1032e-05,5.4159e-05,5.8917e-05
2,5.6255e-05,4.771e-05,6.6e-05,5.6405e-05,6.5629e-05
2,7.5184e-05,6.6494e-05,8.4133e-05,7.3565e-05,8.4114e-05
2,5.1329e-05,4.5847e-05,5.5752e-05,5.1595e-05,5.5108e-05
2,6.4416e-05,6.0129e-05,7.0008e-05,6.3349e-05,6.4515e-05
2,8.1908e-05,7.4643e-05,9.6437e-05,7.8673e-05,7.7343e-05
2,5.475e-05,5.1189e-05,5.8704e-05,5.4157e-05,5.2187e-05
2,5.1389e-05,4.7004e-05,5.6624e-05,5.151e-05,5.2045e-05
2,6.712e-05,5.6781e-05,8.1961e-05,6.4065e-05,8.1961e-05
2,5.2646e-05,4.3747e-05,6.2516e-05,5.2365e-05,5.8548e-05
2,5.0375e-05,4.6902e-05,5.6626e-05,5.0803e-05,5.1658e-05
2,5.0627e-05,4.6318e-05,5.6558e-05,5.0373e-05,5.2819e-05
2,5.1079e-05,4.833e-05,5.5027e-05,5.0703e-05,5.0962e-05
2,6.2767e-05,5.4684e-05,8.4638e-05,5.8018e-05,5.5512e-05
2,5.0739e-05,4.7874e-05,5.9243e-05,4.9931e-05,4.8749e-05
2,4.784e-05,4.4485e-05,5.605e-05,4.6484e-05,4.641e-05
2,4.9139e-05,4.5169e-05,5.8227e-05,4.8111e-05,4.6973e-05
2,5.339e-05,4.8732e-05,5.9822e-05,5.2898e-05,5.3946e-05
2,4.884e-05,4.5992e-05,5.4277e-05,4.8757e-05,4.9879e-05
2,5.9381e-05,5.2196e-05,8.1274e-05,5.6746e-05,5.9531e-05
2,5.8458e-05,5.3178e-05,6.3796e-05,5.8121e-05,5.8769e-05
2,4.4652e-05,4.2234e-05,4.9093e-05,4.443e-05,4.467e-05
2,4.3561e-05,4.1443e-05,4.8484e-05,4.2992e-05,4.6185e-05
2,4.4339e-05,3.9896e-05,4.8763e-05,4.4199e-05,4.5558e-05
2,4.3992e-05,4.1261e-05,4.5805e-05,4.3976e-05,4.2624e-05
2,4.3182e-05,4.1712e-05,4.4612e-05,4.2976e-05,4.2321e-05
2,4.2821e-05,4.1206e-05,4.433e-05,4.2852e-05,4.2912e-05
2,4.6362e-05,4.3684e-05,5.0923e-05,4.5541e-05,4.5455e-05
2,5.2718e-05,4.6411e-05,6.2755e-05,5.2266e-05,5.4531e-05
2,5.621e-05,5.0156e-05,6.5732e-05,5.6022e-05,5.7827e-05
2,5.341e-05,4.9268e-05,5.8744e-05,5.3629e-05,5.3679e-05
2,4.6675e-05,4.2461e-05,5.139e-05,4.6748e-05,4.5806e-05
2,6.7032e-05,5.8776e-05,8.2723e-05,6.4604e-05,7.9123e-05
2,8.2095e-05,7.3628e-05,9.3023e-05,8.1889e-05,8.5652e-05
2,6.8507e-05,6.4759e-05,7.5297e-05,6.724e-05,7.4177e-05
2,5.1434e-05,4.6027e-05,6.2518e-05,5.0633e-05,5.4285e-05
2,5.5496e-05,5.0769e-05,5.977e-05,5.5889e-05,5.9416e-05
2,5.7893e-05,5.2601e-05,6.6033e-05,5.7673e-05,5.9624e-05
2,6.068e-05,5.2336e-05,6.9341e-05,6.0946e-05,6.4309e-05
2,5.8719e-05,5.4149e-05,6.8107e-05,5.8407e-05,5.7214e-05
2,6.0054e-05,5.3708e-05,7.8933e-05,5.5736e-05,5.51e-05
2,4.919e-05,4.5099e-05,5.2096e-05,4.964e-05,5.065e-05
2,4.42e-05,4.2495e-05,4.5933e-05,4.4232e-05,4.5531e-05
2,6.3287e-05,4.8225e-05,0.000115171,5.1392e-05,5.2518e-05
2,0.00018627,0.000169949,0.000204676,0.000189035,0.000180174
2,5.8021e-05,5.4387e-05,6.5752e-05,5.6891e-05,5.8016e-05
2,6.9582e-05,6.2555e-05,8.0677e-05,6.9484e-05,7.2802e-05
2,6.7392e-05,5.4276e-05,7.8674e-05,6.7552e-05,7.52e-05
2,6.6019e-05,6.1991e-05,7.374e-05,6.4774e-05,6.5296e-05
2,5.4235e-05,5.1011e-05,6.0055e-05,5.2584e-05,5.2212e-05
2,4.9269e-05,4.5638e-05,5.4116e-05,4.9011e-05,4.9003e-05
2,7.7435e-05,6.5388e-05,9.1349e-05,7.2144e-05,9.0937e-05
